"X_unit_id","X_worker_id","response"
1203055514,41842144,"no"
1203055514,30286087,"no_property"
1203055514,37163580,"no_property"
1203055514,42444728,"yes"
1203055515,39873613,"yes"
1203055515,42444350,"yes"
1203055515,37725770,"yes"
1203055515,32073845,"no"
1203055515,42444184,"yes"
1203055516,37665981,"no_item"
1203055516,38674627,"yes"
1203055516,38713068,"no"
1203055516,41393349,"no"
1203055516,39873613,"yes"
1203055517,39557143,"no_item"
1203055517,37163580,"no_property"
1203055517,35154350,"yes"
1203055517,25864227,"no"
1203055517,39714350,"yes"
1203055518,31683203,"yes"
1203055518,42009620,"yes"
1203055518,40260451,"no"
1203055518,38012668,"no"
1203055518,41944701,"nw_item"
1203055519,38864171,"yes"
1203055519,37725770,"no"
1203055519,40862285,"no"
1203055519,42444184,"yes"
1203055519,39185264,"yes"
1203055520,38864171,"yes"
1203055520,40192658,"yes"
1203055520,32073845,"yes"
1203055520,39185264,"yes"
1203055520,40194500,"yes"
1203055521,41260847,"yes"
1203055521,41249769,"yes"
1203055521,40621591,"no_property"
1203055521,41393349,"yes"
1203055521,40263699,"yes"
1203055522,42444350,"nw_item"
1203055522,39696057,"yes"
1203055522,39873791,"no_item"
1203055522,40194500,"nw_item"
1203055522,39313632,"nw_item"
1203055523,39301476,"yes"
1203055523,40678288,"yes"
1203055523,30286087,"yes"
1203055523,31651896,"yes"
1203055523,42480760,"yes"
1203055524,40240571,"yes"
1203055524,42128132,"yes"
1203055524,42444728,"yes"
1203055524,37163580,"yes"
1203055524,40862285,"yes"
1203055525,40005205,"yes"
1203055525,39313632,"no"
1203055525,39873791,"yes"
1203055525,42444184,"yes"
1203055525,31683203,"yes"
1203055526,38674627,"yes"
1203055526,37665981,"yes"
1203055526,13396426,"no_property"
1203055526,39301476,"yes"
1203055526,30286087,"no_property"
1203055527,39557143,"yes"
1203055527,35154350,"yes"
1203055527,35371189,"yes"
1203055527,39185264,"yes"
1203055527,40194500,"yes"
1203055528,13396426,"yes"
1203055528,40678288,"yes"
1203055528,42414846,"yes"
1203055528,39538622,"yes"
1203055528,39955691,"yes"
1203055528,40240571,"yes"
1203055530,40621591,"yes"
1203055530,38713068,"yes"
1203055530,40263699,"yes"
1203055530,37665981,"yes"
1203055530,41393349,"yes"
1203055531,40005205,"yes"
1203055531,31683203,"yes"
1203055531,40260451,"yes"
1203055531,41949979,"yes"
1203055531,7344788,"yes"
1203055532,40270828,"no_item"
1203055532,42128132,"yes"
1203055532,35371189,"yes"
1203055532,25864227,"yes"
1203055532,40416348,"yes"
1203055533,13396426,"ne_item"
1203055533,40678288,"ne_item"
1203055533,42414846,"ne_item"
1203055533,39538622,"ne_item"
1203055533,39955691,"ne_item"
1203055533,40240571,"ne_item"
1203055534,42480760,"yes"
1203055534,42444014,"no_item"
1203055534,39714350,"no_item"
1203055534,39873613,"no_item"
1203055534,41842144,"no_item"
1203055535,39560241,"yes"
1203055535,39714350,"no_property"
1203055535,42414846,"yes"
1203055535,39538622,"yes"
1203055535,42444014,"yes"
1203055535,39955691,"yes"
1203055536,39560241,"yes"
1203055536,39714350,"nw_item"
1203055536,42414846,"no_item"
1203055536,39538622,"nw_item"
1203055536,42444014,"nw_item"
1203055536,39955691,"nw_item"
1203055537,39557143,"yes"
1203055537,40192658,"yes"
1203055537,40416348,"yes"
1203055537,40862285,"yes"
1203055537,35371189,"yes"
1203055587,40005205,"nw_item"
1203055587,39313632,"nw_item"
1203055587,39873791,"yes"
1203055587,42444184,"yes"
1203055587,31683203,"yes"
1203055588,38864171,"yes"
1203055588,37725770,"no_item"
1203055588,40862285,"no_item"
1203055588,42444184,"no_item"
1203055588,39185264,"no_item"
1203055589,40621591,"yes"
1203055589,32655193,"yes"
1203055589,40263699,"yes"
1203055589,38713068,"yes"
1203055589,41393349,"yes"
1203055590,42009961,"yes"
1203055590,41875181,"yes"
1203055590,38012668,"yes"
1203055590,36401048,"yes"
1203055590,42443643,"yes"
1203055591,38845985,"yes"
1203055591,34630521,"yes"
1203055591,41260847,"yes"
1203055591,39751618,"yes"
1203055591,40263699,"yes"
1203055592,39560241,"yes"
1203055592,39714350,"yes"
1203055592,42414846,"yes"
1203055592,39538622,"yes"
1203055592,42444014,"yes"
1203055592,39955691,"yes"
1203055593,42009961,"no_item"
1203055593,41949979,"yes"
1203055593,41875181,"nw_item"
1203055593,41944701,"yes"
1203055593,36401048,"no_item"
1203055594,40416348,"yes"
1203055594,40194500,"yes"
1203055594,42444350,"no_item"
1203055594,39873613,"yes"
1203055594,41875181,"yes"
1203055595,41260847,"yes"
1203055595,41249769,"no_item"
1203055595,40621591,"no_item"
1203055595,41393349,"no_item"
1203055595,40263699,"nw_item"
1203055596,39873613,"no_item"
1203055596,42444350,"no_item"
1203055596,37725770,"nw_item"
1203055596,32073845,"no_item"
1203055596,42444184,"no_item"
1203055597,40621591,"no_item"
1203055597,38713068,"no_item"
1203055597,40263699,"no"
1203055597,37665981,"no_item"
1203055597,41393349,"no"
1203055598,40621591,"yes"
1203055598,32655193,"no"
1203055598,40263699,"no"
1203055598,38713068,"no"
1203055598,41393349,"no"
1203055599,42480760,"yes"
1203055599,42444014,"yes"
1203055599,40193339,"yes"
1203055599,40270828,"no_property"
1203055599,31651896,"yes"
1203055600,39560241,"yes"
1203055600,39714350,"nw_item"
1203055600,42414846,"no_item"
1203055600,39538622,"nw_item"
1203055600,42444014,"nw_item"
1203055600,39955691,"no_item"
1203055601,37665981,"yes"
1203055601,38674627,"yes"
1203055601,38713068,"yes"
1203055601,41393349,"yes"
1203055601,39873613,"yes"
1203055602,39557143,"yes"
1203055602,35154350,"yes"
1203055602,40192658,"yes"
1203055602,42444350,"yes"
1203055602,37725770,"yes"
1203055604,39560241,"yes"
1203055604,39301476,"yes"
1203055604,39538622,"yes"
1203055604,39312537,"yes"
1203055604,42444014,"yes"
1203055605,38864171,"yes"
1203055605,37725770,"yes"
1203055605,40862285,"yes"
1203055605,42444184,"yes"
1203055605,39185264,"yes"
1203055606,39696057,"yes"
1203055606,40005205,"yes"
1203055606,42444184,"yes"
1203055606,39185264,"yes"
1203055606,42009620,"yes"
1203055607,40240571,"yes"
1203055607,41842144,"yes"
1203055607,30286087,"no_property"
1203055607,37163580,"yes"
1203055607,42444728,"yes"
1203055608,40005205,"nw_item"
1203055608,31683203,"nw_item"
1203055608,40260451,"nw_item"
1203055608,41949979,"nw_item"
1203055608,7344788,"nw_item"
1203055609,42480760,"yes"
1203055609,39955691,"yes"
1203055609,31651896,"yes"
1203055609,40270828,"no_property"
1203055609,40240571,"yes"
1203055610,40005205,"yes"
1203055610,39313632,"yes"
1203055610,39873791,"yes"
1203055610,42444184,"yes"
1203055610,31683203,"yes"
1203055611,41949979,"nw_item"
1203055611,42009961,"nw_item"
1203055611,41875181,"nw_item"
1203055611,41944701,"ne_item"
1203055611,36401048,"nw_item"
1203055612,41260847,"yes"
1203055612,41249769,"yes"
1203055612,40621591,"yes"
1203055612,41393349,"yes"
1203055612,40263699,"yes"
1203055613,40005205,"yes"
1203055613,39313632,"yes"
1203055613,39873791,"no"
1203055613,42444184,"yes"
1203055613,31683203,"yes"
1203055614,40621591,"no_property"
1203055614,32655193,"yes"
1203055614,40263699,"yes"
1203055614,38713068,"yes"
1203055614,41393349,"yes"
1203055615,39557143,"yes"
1203055615,40192658,"yes"
1203055615,40416348,"yes"
1203055615,40862285,"yes"
1203055615,35371189,"yes"
1203055616,39560241,"yes"
1203055616,13396426,"yes"
1203055616,39538622,"yes"
1203055616,40678288,"yes"
1203055616,30286087,"yes"
1203055617,42444728,"yes"
1203055617,35154350,"nw_item"
1203055617,39873791,"yes"
1203055617,38864171,"yes"
1203055617,39313632,"yes"
1203055618,40005205,"yes"
1203055618,31683203,"yes"
1203055618,40260451,"yes"
1203055618,41949979,"yes"
1203055618,7344788,"yes"
1203055619,40005205,"yes"
1203055619,31683203,"yes"
1203055619,40260451,"yes"
1203055619,41949979,"yes"
1203055619,41944701,"yes"
1203055620,34630521,"yes"
1203055620,41260847,"yes"
1203055620,39751618,"yes"
1203055620,41249769,"yes"
1203055620,38713068,"no_property"
1203055621,38845985,"yes"
1203055621,34630521,"yes"
1203055621,39751618,"yes"
1203055621,41249769,"yes"
1203055621,37665981,"yes"
1203055622,39560241,"yes"
1203055622,39714350,"yes"
1203055622,42414846,"yes"
1203055622,39538622,"yes"
1203055622,42444014,"yes"
1203055622,39955691,"yes"
1203055623,42009620,"yes"
1203055623,41949979,"yes"
1203055623,38012668,"yes"
1203055623,41875181,"yes"
1203055623,42009961,"yes"
1203055624,40005205,"yes"
1203055624,31683203,"yes"
1203055624,40260451,"yes"
1203055624,41949979,"yes"
1203055624,38012668,"no"
1203055625,38674627,"yes"
1203055625,37665981,"yes"
1203055625,13396426,"no_property"
1203055625,39301476,"yes"
1203055625,30286087,"yes"
1203055626,42480760,"yes"
1203055626,42444014,"yes"
1203055626,39714350,"no_property"
1203055626,39873613,"no_property"
1203055626,41842144,"yes"
1203055627,42009961,"yes"
1203055627,41875181,"yes"
1203055627,38012668,"yes"
1203055627,39881364,"yes"
1203055627,42443643,"yes"
1203055628,40621591,"yes"
1203055628,32655193,"yes"
1203055628,40263699,"yes"
1203055628,38713068,"yes"
1203055628,41393349,"yes"
1203055629,31683203,"yes"
1203055629,42009620,"yes"
1203055629,40260451,"yes"
1203055629,38012668,"yes"
1203055629,41944701,"yes"
1203055630,42009620,"yes"
1203055630,41949979,"yes"
1203055630,38012668,"yes"
1203055630,41875181,"yes"
1203055630,42009961,"yes"
1203055631,38845985,"yes"
1203055631,34630521,"yes"
1203055631,39751618,"yes"
1203055631,41249769,"yes"
1203055631,37665981,"yes"
1203055632,39560241,"yes"
1203055632,39714350,"yes"
1203055632,42414846,"yes"
1203055632,39538622,"yes"
1203055632,42444014,"ne_item"
1203055632,39955691,"yes"
1203055633,42444728,"yes"
1203055633,35154350,"nw_item"
1203055633,39873791,"nw_item"
1203055633,38864171,"nw_item"
1203055633,39313632,"nw_item"
1203055634,40005205,"yes"
1203055634,39313632,"ne_item"
1203055634,39873791,"yes"
1203055634,42444184,"yes"
1203055634,31683203,"yes"
1203055635,38845985,"yes"
1203055635,34630521,"yes"
1203055635,39751618,"no_property"
1203055635,41249769,"yes"
1203055635,37665981,"yes"
1203055636,37665981,"yes"
1203055636,38674627,"yes"
1203055636,38713068,"yes"
1203055636,41393349,"yes"
1203055636,39873613,"no_property"
1203055637,39560241,"yes"
1203055637,39714350,"no_property"
1203055637,42414846,"yes"
1203055637,39538622,"yes"
1203055637,42444014,"yes"
1203055637,39955691,"yes"
1203055639,40240571,"yes"
1203055639,41842144,"yes"
1203055639,30286087,"yes"
1203055639,37163580,"yes"
1203055639,42444728,"yes"
1203055640,40005205,"yes"
1203055640,31683203,"yes"
1203055640,40260451,"yes"
1203055640,41949979,"yes"
1203055640,38012668,"yes"
1203055641,37725770,"yes"
1203055641,40416348,"yes"
1203055641,38864171,"yes"
1203055641,39714350,"no_property"
1203055641,39696057,"yes"
1203055642,13396426,"yes"
1203055642,40678288,"yes"
1203055642,42414846,"yes"
1203055642,39538622,"yes"
1203055642,39955691,"yes"
1203055642,40240571,"yes"
1203055643,39873613,"no_property"
1203055643,42444350,"yes"
1203055643,37725770,"yes"
1203055643,32073845,"yes"
1203055643,42444184,"yes"
1203055644,40621591,"yes"
1203055644,32655193,"yes"
1203055644,40263699,"yes"
1203055644,38713068,"yes"
1203055644,41393349,"yes"
1203055645,38674627,"yes"
1203055645,13396426,"yes"
1203055645,39301476,"yes"
1203055645,31651896,"yes"
1203055645,41842144,"yes"
1203055646,42444350,"yes"
1203055646,39696057,"yes"
1203055646,39873791,"no_property"
1203055646,40194500,"no_property"
1203055646,39313632,"no_property"
1203055647,40005205,"yes"
1203055647,39313632,"yes"
1203055647,39873791,"no_property"
1203055647,42444184,"yes"
1203055647,31683203,"yes"
1203055648,42009961,"yes"
1203055648,41949979,"yes"
1203055648,41875181,"yes"
1203055648,41944701,"yes"
1203055648,36401048,"yes"
1203055649,37725770,"yes"
1203055649,40416348,"yes"
1203055649,38864171,"yes"
1203055649,39714350,"no_property"
1203055649,39696057,"yes"
1203055650,39557143,"yes"
1203055650,35154350,"yes"
1203055650,35371189,"yes"
1203055650,39185264,"no"
1203055650,40194500,"no_property"
1203055651,38674627,"yes"
1203055651,13396426,"yes"
1203055651,39301476,"yes"
1203055651,31651896,"yes"
1203055651,41842144,"yes"
1203055652,38674627,"yes"
1203055652,37665981,"yes"
1203055652,13396426,"yes"
1203055652,39301476,"yes"
1203055652,30286087,"no"
1203055653,39557143,"yes"
1203055653,37163580,"yes"
1203055653,35154350,"yes"
1203055653,25864227,"yes"
1203055653,39714350,"no_property"
1203055654,38845985,"yes"
1203055654,34630521,"yes"
1203055654,39751618,"no_property"
1203055654,41249769,"yes"
1203055654,37665981,"yes"
1203055655,42480760,"yes"
1203055655,42444014,"yes"
1203055655,40193339,"yes"
1203055655,40270828,"yes"
1203055655,31651896,"yes"
1203055656,40193339,"no_item"
1203055656,42128132,"yes"
1203055656,37163580,"yes"
1203055656,39313632,"yes"
1203055656,32073845,"yes"
1203055657,42480760,"yes"
1203055657,42444014,"yes"
1203055657,39714350,"no_property"
1203055657,39873613,"no_property"
1203055657,41842144,"yes"
1203055658,37665981,"yes"
1203055658,38674627,"yes"
1203055658,38713068,"yes"
1203055658,41393349,"yes"
1203055658,39873613,"no_property"
1203055659,39696057,"yes"
1203055659,40005205,"yes"
1203055659,42444184,"yes"
1203055659,39185264,"yes"
1203055659,38012668,"yes"
1203055660,37665981,"yes"
1203055660,38674627,"yes"
1203055660,38713068,"yes"
1203055660,41393349,"yes"
1203055660,39873613,"no_property"
1203055661,40240571,"yes"
1203055661,42128132,"yes"
1203055661,42444728,"yes"
1203055661,37163580,"yes"
1203055661,40862285,"no"
1203055662,40193339,"no_item"
1203055662,42128132,"yes"
1203055662,37163580,"yes"
1203055662,39313632,"yes"
1203055662,32073845,"yes"
1203055663,40621591,"yes"
1203055663,38713068,"yes"
1203055663,40263699,"yes"
1203055663,37665981,"yes"
1203055663,41393349,"yes"
1203055664,42480760,"yes"
1203055664,39955691,"yes"
1203055664,31651896,"yes"
1203055664,40270828,"yes"
1203055664,40240571,"yes"
1203055665,40270828,"no_property"
1203055665,42128132,"yes"
1203055665,35371189,"no_property"
1203055665,25864227,"no"
1203055665,40416348,"yes"
1203055666,38674627,"nw_item"
1203055666,40678288,"nw_item"
1203055666,39560241,"yes"
1203055666,39955691,"nw_item"
1203055666,40193339,"nw_item"
1203055667,40005205,"yes"
1203055667,31683203,"yes"
1203055667,40260451,"yes"
1203055667,41949979,"yes"
1203055667,7344788,"yes"
1203055668,42480760,"yes"
1203055668,39955691,"yes"
1203055668,31651896,"yes"
1203055668,40270828,"no_property"
1203055668,40240571,"yes"
1203055670,38845985,"yes"
1203055670,34630521,"yes"
1203055670,39751618,"no_item"
1203055670,41249769,"yes"
1203055670,37665981,"no_item"
1203055671,38674627,"no_property"
1203055671,37665981,"yes"
1203055671,13396426,"yes"
1203055671,39301476,"yes"
1203055671,30286087,"yes"
1203055672,40240571,"no_item"
1203055672,41842144,"yes"
1203055672,30286087,"yes"
1203055672,37163580,"yes"
1203055672,42444728,"yes"
1203055673,38674627,"yes"
1203055673,40678288,"yes"
1203055673,39560241,"yes"
1203055673,39955691,"yes"
1203055673,40193339,"yes"
1203055674,38845985,"yes"
1203055674,34630521,"no_item"
1203055674,39751618,"no_item"
1203055674,41249769,"yes"
1203055674,37665981,"yes"
1203055675,38845985,"yes"
1203055675,34630521,"yes"
1203055675,41260847,"yes"
1203055675,39751618,"yes"
1203055675,40263699,"yes"
1203055676,42009961,"no_item"
1203055676,41875181,"yes"
1203055676,38012668,"yes"
1203055676,39881364,"yes"
1203055676,42443643,"yes"
1203055677,39557143,"yes"
1203055677,35154350,"yes"
1203055677,35371189,"yes"
1203055677,39185264,"yes"
1203055677,40194500,"yes"
1203055678,42009620,"yes"
1203055678,41949979,"yes"
1203055678,38012668,"yes"
1203055678,41875181,"yes"
1203055678,42009961,"yes"
1203055679,38674627,"yes"
1203055679,37665981,"yes"
1203055679,13396426,"yes"
1203055679,39301476,"yes"
1203055679,30286087,"yes"
1203055680,37665981,"yes"
1203055680,38674627,"yes"
1203055680,38713068,"yes"
1203055680,41393349,"yes"
1203055680,39873613,"yes"
1203055681,42480760,"yes"
1203055681,42444014,"yes"
1203055681,40193339,"yes"
1203055681,40270828,"yes"
1203055681,31651896,"yes"
1203055682,42009961,"yes"
1203055682,41949979,"yes"
1203055682,38012668,"yes"
1203055682,41875181,"yes"
1203055682,41944701,"yes"
1203055683,42009620,"yes"
1203055683,41949979,"yes"
1203055683,38012668,"yes"
1203055683,41875181,"yes"
1203055683,42009961,"yes"
1203055684,39557143,"yes"
1203055684,35154350,"yes"
1203055684,40192658,"nw_item"
1203055684,42444350,"nw_item"
1203055684,37725770,"yes"
1203055685,37665981,"yes"
1203055685,38674627,"yes"
1203055685,38713068,"yes"
1203055685,41393349,"yes"
1203055685,39873613,"yes"
1203055686,38845985,"yes"
1203055686,34630521,"yes"
1203055686,39751618,"yes"
1203055686,41249769,"yes"
1203055686,37665981,"yes"
1203055687,41260847,"yes"
1203055687,41249769,"yes"
1203055687,40621591,"yes"
1203055687,41393349,"yes"
1203055687,40263699,"yes"
1203055688,37725770,"yes"
1203055688,40416348,"yes"
1203055688,38864171,"yes"
1203055688,39714350,"no_item"
1203055688,39696057,"yes"
1203055689,34630521,"yes"
1203055689,41260847,"yes"
1203055689,39751618,"yes"
1203055689,41249769,"yes"
1203055689,38713068,"yes"
1203055734,40416348,"yes"
1203055734,40194500,"yes"
1203055734,42444350,"yes"
1203055734,39873613,"yes"
1203055734,41875181,"yes"
1203055735,42480760,"yes"
1203055735,39955691,"yes"
1203055735,31651896,"yes"
1203055735,40270828,"yes"
1203055735,40240571,"yes"
1203055736,38674627,"yes"
1203055736,40678288,"yes"
1203055736,39560241,"yes"
1203055736,39955691,"yes"
1203055736,40193339,"yes"
1203055737,39557143,"yes"
1203055737,40192658,"yes"
1203055737,40416348,"yes"
1203055737,40862285,"yes"
1203055737,35371189,"yes"
1203055738,39560241,"yes"
1203055738,13396426,"yes"
1203055738,39538622,"yes"
1203055738,40678288,"yes"
1203055738,30286087,"yes"
1203055739,39557143,"yes"
1203055739,40192658,"yes"
1203055739,40416348,"yes"
1203055739,40862285,"no"
1203055739,35371189,"no_property"
1203055740,37725770,"yes"
1203055740,40416348,"yes"
1203055740,38864171,"yes"
1203055740,39714350,"yes"
1203055740,39696057,"yes"
1203055741,38864171,"yes"
1203055741,37725770,"yes"
1203055741,40862285,"yes"
1203055741,42444184,"yes"
1203055741,39185264,"no_item"
1203055742,41260847,"yes"
1203055742,41249769,"yes"
1203055742,40621591,"yes"
1203055742,41393349,"yes"
1203055742,40263699,"yes"
1203055743,42480760,"yes"
1203055743,39955691,"yes"
1203055743,31651896,"yes"
1203055743,40270828,"yes"
1203055743,40240571,"yes"
1203055744,39873613,"yes"
1203055744,42444350,"yes"
1203055744,37725770,"yes"
1203055744,32073845,"yes"
1203055744,42444184,"no_property"
1203055745,39873613,"yes"
1203055745,42444350,"yes"
1203055745,37725770,"yes"
1203055745,32073845,"yes"
1203055745,42444184,"yes"
1203055746,39873613,"yes"
1203055746,42444350,"yes"
1203055746,37725770,"yes"
1203055746,32073845,"yes"
1203055746,42444184,"yes"
1203055747,34630521,"yes"
1203055747,41260847,"yes"
1203055747,39751618,"yes"
1203055747,41249769,"yes"
1203055747,38713068,"yes"
1203055748,42480760,"yes"
1203055748,42444014,"nw_item"
1203055748,39714350,"nw_item"
1203055748,39873613,"no_item"
1203055748,41842144,"no_item"
1203055749,42444350,"yes"
1203055749,39696057,"yes"
1203055749,39873791,"yes"
1203055749,40194500,"yes"
1203055749,39313632,"yes"
1203055750,40193339,"yes"
1203055750,42128132,"yes"
1203055750,40270828,"no_property"
1203055750,25864227,"yes"
1203055750,41842144,"yes"
1203055751,39560241,"yes"
1203055751,13396426,"yes"
1203055751,39538622,"yes"
1203055751,40678288,"yes"
1203055751,30286087,"yes"
1203055752,39301476,"yes"
1203055752,40678288,"yes"
1203055752,30286087,"yes"
1203055752,31651896,"yes"
1203055752,42480760,"yes"
1203055753,39696057,"yes"
1203055753,40862285,"yes"
1203055753,39873791,"yes"
1203055753,42009620,"yes"
1203055753,40260451,"yes"
1203055754,42009961,"yes"
1203055754,41944701,"yes"
1203055754,41925666,"yes"
1203055754,39312537,"yes"
1203055754,7344788,"yes"
1203055755,40416348,"yes"
1203055755,40194500,"nw_item"
1203055755,42444350,"nw_item"
1203055755,39873613,"no_item"
1203055755,41875181,"nw_item"
1203055756,38845985,"yes"
1203055756,34630521,"yes"
1203055756,41260847,"yes"
1203055756,39751618,"yes"
1203055756,40263699,"yes"
1203055757,42444728,"yes"
1203055757,35154350,"yes"
1203055757,39873791,"yes"
1203055757,38864171,"yes"
1203055757,39313632,"yes"
1203055758,38864171,"yes"
1203055758,37725770,"yes"
1203055758,40862285,"no"
1203055758,42444184,"yes"
1203055758,39185264,"yes"
1203055759,38674627,"nw_item"
1203055759,40678288,"yes"
1203055759,39560241,"yes"
1203055759,39955691,"nw_item"
1203055759,40193339,"nw_item"
1203055760,40260451,"yes"
1203055760,42009620,"yes"
1203055760,41949979,"yes"
1203055760,41875181,"yes"
1203055760,42009961,"no_item"
1203055761,38864171,"yes"
1203055761,37725770,"yes"
1203055761,40862285,"yes"
1203055761,42444184,"yes"
1203055761,39185264,"yes"
1203055762,34630521,"yes"
1203055762,41260847,"yes"
1203055762,39751618,"yes"
1203055762,41249769,"yes"
1203055762,40621591,"yes"
1203055763,39696057,"nw_item"
1203055763,40862285,"yes"
1203055763,39873791,"nw_item"
1203055763,42009620,"nw_item"
1203055763,40260451,"nw_item"
1203055764,40240571,"yes"
1203055764,42128132,"yes"
1203055764,42444728,"yes"
1203055764,37163580,"yes"
1203055764,40862285,"yes"
1203055765,39560241,"yes"
1203055765,39301476,"yes"
1203055765,39538622,"yes"
1203055765,39312537,"yes"
1203055765,42444014,"yes"
1203055766,42009961,"yes"
1203055766,41875181,"yes"
1203055766,38012668,"yes"
1203055766,39881364,"yes"
1203055766,42443643,"yes"
1203055767,39696057,"yes"
1203055767,40005205,"yes"
1203055767,42444184,"yes"
1203055767,39185264,"yes"
1203055767,42009620,"yes"
1203055768,40240571,"yes"
1203055768,42128132,"yes"
1203055768,42444728,"yes"
1203055768,37163580,"yes"
1203055768,40862285,"no_property"
1203055769,39560241,"yes"
1203055769,13396426,"yes"
1203055769,39538622,"yes"
1203055769,40678288,"yes"
1203055769,30286087,"yes"
1203055770,31683203,"yes"
1203055770,42009620,"yes"
1203055770,40260451,"yes"
1203055770,38012668,"yes"
1203055770,41944701,"yes"
1203055771,40193339,"yes"
1203055771,42128132,"yes"
1203055771,40270828,"yes"
1203055771,25864227,"yes"
1203055771,41842144,"yes"
1203055772,40416348,"yes"
1203055772,40194500,"yes"
1203055772,42444350,"no_item"
1203055772,39873613,"yes"
1203055772,41875181,"yes"
1203055773,31683203,"yes"
1203055773,42009620,"yes"
1203055773,40260451,"yes"
1203055773,38012668,"yes"
1203055773,41944701,"no_item"
1203055774,39557143,"yes"
1203055774,35154350,"yes"
1203055774,40192658,"yes"
1203055774,42444350,"yes"
1203055774,37725770,"yes"
1203055775,39869503,"yes"
1203055775,35371189,"nw_item"
1203055775,32073845,"yes"
1203055775,25864227,"nw_item"
1203055775,40192658,"no_item"
1203055776,39557143,"yes"
1203055776,35154350,"yes"
1203055776,35371189,"yes"
1203055776,39185264,"yes"
1203055776,40194500,"yes"
1203055777,39557143,"yes"
1203055777,35154350,"yes"
1203055777,35371189,"yes"
1203055777,39185264,"yes"
1203055777,40194500,"yes"
1203055778,39560241,"yes"
1203055778,39301476,"yes"
1203055778,39538622,"yes"
1203055778,39312537,"yes"
1203055778,42444014,"yes"
1203055779,39560241,"yes"
1203055779,39301476,"yes"
1203055779,39538622,"yes"
1203055779,39312537,"yes"
1203055779,42444014,"yes"
1203055780,40621591,"yes"
1203055780,32655193,"yes"
1203055780,40263699,"yes"
1203055780,38713068,"yes"
1203055780,41393349,"yes"
1203055781,40005205,"yes"
1203055781,31683203,"yes"
1203055781,40260451,"yes"
1203055781,41949979,"yes"
1203055781,7344788,"yes"
1203055782,42009961,"no_item"
1203055782,41944701,"yes"
1203055782,38012668,"yes"
1203055782,39881364,"yes"
1203055782,42443643,"yes"
1203055783,42480760,"yes"
1203055783,42444014,"yes"
1203055783,40193339,"yes"
1203055783,40270828,"yes"
1203055783,31651896,"yes"
1203055784,38845985,"yes"
1203055784,34630521,"yes"
1203055784,41260847,"yes"
1203055784,39751618,"yes"
1203055784,40263699,"yes"
1203055785,42480760,"yes"
1203055785,39955691,"yes"
1203055785,31651896,"yes"
1203055785,40270828,"yes"
1203055785,40240571,"yes"
1203055786,42444728,"yes"
1203055786,35154350,"yes"
1203055786,39873791,"no"
1203055786,38864171,"yes"
1203055786,39313632,"yes"
1203055787,39557143,"yes"
1203055787,35154350,"yes"
1203055787,40192658,"yes"
1203055787,42444350,"yes"
1203055787,37725770,"yes"
1203055788,38674627,"yes"
1203055788,13396426,"yes"
1203055788,39301476,"yes"
1203055788,31651896,"yes"
1203055788,41842144,"yes"
1203055789,40621591,"yes"
1203055789,38713068,"no_property"
1203055789,40263699,"yes"
1203055789,37665981,"yes"
1203055789,41393349,"yes"
1203055791,39560241,"yes"
1203055791,39301476,"yes"
1203055791,39538622,"yes"
1203055791,39312537,"yes"
1203055791,42444014,"yes"
1203055792,38864171,"yes"
1203055792,40192658,"yes"
1203055792,32073845,"yes"
1203055792,39185264,"yes"
1203055792,40194500,"yes"
1203055793,38845985,"yes"
1203055793,34630521,"yes"
1203055793,39751618,"no_property"
1203055793,41249769,"yes"
1203055793,37665981,"yes"
1203055794,38864171,"yes"
1203055794,37725770,"yes"
1203055794,40862285,"yes"
1203055794,42444184,"yes"
1203055794,39185264,"yes"
1203055795,38674627,"yes"
1203055795,37665981,"yes"
1203055795,13396426,"yes"
1203055795,39301476,"yes"
1203055795,30286087,"yes"
1203055796,38674627,"nw_item"
1203055796,13396426,"nw_item"
1203055796,39301476,"yes"
1203055796,31651896,"ne_item"
1203055796,41842144,"nw_item"
1203055797,40416348,"yes"
1203055797,40194500,"yes"
1203055797,42444350,"yes"
1203055797,39873613,"yes"
1203055797,41875181,"yes"
1203055798,38864171,"yes"
1203055798,40192658,"yes"
1203055798,32073845,"yes"
1203055798,39185264,"yes"
1203055798,40194500,"yes"
1203055799,38674627,"yes"
1203055799,40678288,"yes"
1203055799,39560241,"yes"
1203055799,39955691,"yes"
1203055799,40193339,"yes"
1203055800,39560241,"yes"
1203055800,39714350,"yes"
1203055800,42414846,"yes"
1203055800,39538622,"yes"
1203055800,42444014,"yes"
1203055800,39955691,"yes"
1203055801,40005205,"yes"
1203055801,39313632,"yes"
1203055801,39873791,"yes"
1203055801,42444184,"yes"
1203055801,31683203,"yes"
1203055802,31683203,"yes"
1203055802,42009620,"yes"
1203055802,40260451,"yes"
1203055802,38012668,"yes"
1203055802,41875181,"yes"
1203055803,39696057,"yes"
1203055803,40005205,"yes"
1203055803,42444184,"yes"
1203055803,39185264,"yes"
1203055803,42009620,"yes"
1203055804,40240571,"yes"
1203055804,42128132,"yes"
1203055804,42444728,"no"
1203055804,37163580,"no_property"
1203055804,40862285,"yes"
1203055805,42480760,"yes"
1203055805,39955691,"yes"
1203055805,31651896,"yes"
1203055805,40270828,"yes"
1203055805,40240571,"yes"
1203055806,40193339,"yes"
1203055806,42128132,"yes"
1203055806,37163580,"yes"
1203055806,39313632,"yes"
1203055806,32073845,"yes"
